HX,HY,JX,JA,LP,LD,VS,VO,TCX,TCY,TTX,TTY,TBX,TBY,TRX,TRY,TS1,TS2,TS3
0.2644820335886735,-3.6779843323526906,-0.2650464256578723,-3.682371632594876,-0.036536635962294506,3.487474667186829,0.1271869529206543,0.23229356313298058,3.6462804470708168,-0.8809765888394203,2.311211905107696,-2.034767620662956,-2.2587510674998788,-1.7266667979559314,-3.8834764917818467,-1.4200971772904376,0.7635589175066355,0.10749906315027946,0.1556751869174784
0.012043321762880699,-5.685462850767564,-0.4449416883651923,-4.915089331650994,0.0537882408949828,1.3768491365856521,0.43097836777184784,0.7435262132070977,1.8182261480988622,-0.702347678062508,2.8879611008914665,-1.0988106755874925,-0.504589781755381,0.1035061910243611,0.6433134596963921,-3.3662363520573693,0.7320301909967122,0.7992197106296706,0.2904175525108339
0.4475705995111342,-4.797183998684555,-0.05755458860837337,-1.258106005061828,-0.9596808962594094,3.7153331734235495,0.6886572187368529,0.1415618203055142,0.17765781917610912,0.2897122523574063,5.320791768439014,1.3117977996967607,-2.489745034591179,0.7183915716237621,-1.4724242728179204,-3.785536282678332,0.15166829894482925,0.545607554813085,0.908653548157228
0.32537237105596695,-4.438515179167995,-0.4552697488159776,-3.6278707264420134,0.7663023279402814,-1.9655577738713241,0.7081190091023869,0.7819052227107324,-2.4229760971347556,-1.3190859151488454,3.1702902968440854,-1.6064201832373688,-0.5572023609239167,0.8209848063890197,1.4135077648765435,-5.312221883972635,0.3056765846176389,0.9715255357910861,-0.3120783674275367
0.6417110846156587,-4.018815513403474,-0.41494580409856824,-5.123137934205845,-0.5658305585479986,-0.7258235507524693,0.4904647078534693,-0.005589436995753441,-1.799334160178922,0.8127212202063663,3.7836936986360534,-2.8391288095294227,3.0442316010312735,-0.9825846541188605,-0.6353129113896054,-1.3647654259181952,0.0008007123728105414,0.9348904314040141,-0.12494786574552119
0.8084930363029097,-4.054793021539919,-0.14941873076657264,-6.195948699539123,-0.5364608719097741,2.8902532446250273,0.7495557459086448,0.11297153993236717,3.091506140243876,-0.9737371004027655,1.7508186850060228,-2.96696494116238,3.734316248366249,-1.7937897630027297,-0.3669974711674593,-5.37412746865206,0.004204214172545351,0.7688026272113444,-0.47580922615192955
0.3328168396966843,-3.661975954454683,-0.0578675382449203,-1.442700337635273,0.5119650330722838,-1.0268185684717581,0.7128414546362839,0.4842171112547853,0.6692569344374171,-2.0528473345450324,3.0128576797592297,1.9848722810401735,-1.3422270322425716,1.264213675406209,-1.2604607207586391,-5.907088533994632,0.6111300481428427,0.8927967190399779,-0.5459542828540875
0.594630216080186,-5.2452960144638805,-0.250978596010346,-1.2259063494720692,0.6638184014425164,2.007641347723168,0.5375509261486187,-0.0313758004276828,0.4574714057594931,-1.0989510584480606,2.7204724688350184,0.07503510667572932,0.9411173591653754,4.509377432566827,-0.4050687957364314,-4.981094428813,0.5801383570926973,0.0699924030754826,-0.1616215247780881
0.9467092837678387,-4.966295916571546,-0.21308034480633603,-0.3193494813803799,0.24540285140421614,0.6373978805186429,0.08168779245684354,0.5748153250179899,-1.4919273622390818,0.4074858943443451,2.4558784683691326,-0.13400662834126065,0.2267603458734131,0.9121940516974183,1.8597900314030564,-2.2386361158511745,0.22271157937124175,0.6856622530775682,-0.2150410221087271
0.5572916245582277,-5.8779263084154465,-0.48688106078115606,-0.9871766542343101,-0.9321186615544306,-1.5075745619586296,0.12131428857374327,0.8187466898269953,3.302072124532388,-0.044881917566149454,1.7891554719189058,-2.2925366536734995,1.0750073191060752,-2.8831149880559,-3.5323008270200837,-3.6886372908847687,0.35606322552812697,0.9361109938663231,-0.4360734518881797
