HX,HY,JX,JA,LP,LD,VS,VO,TCX,TCY,TTX,TTY,TBX,TBY,TRX,TRY,TS1,TS2,TS3
0.31257985632205487,-5.449737703893126,-0.44324679926077754,-3.288371690995608,-0.32218288170013554,0.9790799176796616,0.5208307324165241,-0.07078259931312353,-1.2289316052430754,-2.5608092456403395,1.8487291141003825,0.3708144980105077,-1.9349461220649509,0.1691236747007281,-2.3871055013354967,-2.393791452233069,0.9293334574049036,0.8760765466638385,-0.7492202755067703
0.8097916316420737,-3.880217239263108,-0.1486216972377276,-1.3581799012011233,-0.3256429395265148,-0.05776101784884036,0.16389471083586493,0.44630742684985125,2.116198139356573,-0.09162024083519427,1.5043862609787797,-2.819279009783285,-1.0050383856248652,-1.5492344266486295,-2.599556619050734,-0.550159969430041,0.049497127819314146,0.04015518026509046,-0.8708920032047369
0.07791004563310877,-5.440305448062239,-0.47665843020258136,-4.631026767286691,0.6248201661643071,3.966151541356087,0.44902420034733237,0.41213811242344367,-0.32233801507569115,-2.549908180834486,4.564560741258923,0.09118658344964725,-1.601284436641134,3.1884817215892483,1.0046171419633847,-5.941097904158843,0.4299780590018958,0.04220463206892644,0.5415765209778729
0.5943569634453832,-3.8990202317563774,-0.022658210471556417,-1.8877944888080167,0.03855599101777152,2.3163262404941047,0.6572366596755322,0.20799684928407128,3.78752165861645,-2.86756165372244,5.131892748304385,-2.116118320254224,2.7216212481736486,-0.5511595582733522,0.08492424244857588,-3.3488398187286306,0.6519485365169777,0.2946463929012664,-0.9016333160047412
0.25186337976453643,-3.5326259697575333,-0.3907854275549956,-0.5346373306173078,-0.5815700745407608,2.1218766169294625,0.9272795354279405,0.7281346772226127,-0.7110322080455309,-0.31313233659953177,3.349498658141353,2.4220184227696935,-2.999654960070905,-0.7329133249187416,-3.3504999740511074,-1.6458146187187026,0.9805653723949533,0.946809896171238,0.19485433103462446
0.843287470164645,-4.598855257680921,-0.24010815886696557,-3.620489975134731,-0.42656155304006127,2.6245757819086393,0.2643760785264865,0.05406737597291733,-0.8901518339609353,-0.7334678922424605,5.1097994678051215,0.6055337535655356,-1.9011650827517668,4.041676541051201,0.19953443976733531,-3.1624937609641925,0.051498848876838865,0.8165272619775079,0.3279113223913017
0.5820770618831451,-5.76718629561683,-0.07923085112969808,-1.497653213236954,0.8415100605543506,2.7731930573937724,0.7098286516985581,0.5168918726870383,-0.2282065067980743,-2.9908732286825823,2.3098196868814704,0.45325357660378396,2.1259959464779774,1.280089774872394,-0.8994239248372491,-2.3382572859810424,0.5423011149041366,0.0005491022108455867,-0.40618972617370264
0.7590156399383257,-5.225056737823294,-0.23600837784958256,-1.9516344265716334,-0.3164031033635504,-0.2842553078430359,0.4811752741823163,0.4703521620878036,-2.180133438831231,0.07893586627018756,1.5359121478535482,2.4076616429079767,-2.617179112653929,1.499297728011201,-2.6771747932774748,-1.0299674308020776,0.06301358122679401,0.4101377994866725,0.4913448367155562
0.18799751221175354,-5.219267759286613,-0.43909314547354616,-5.18864130298471,-0.3841812483452598,3.222656305813188,0.4580613367290012,0.6580907192818385,-0.29403002105490517,0.7119281962558137,5.384702888601491,0.759524034658491,-2.891633657613011,1.9315656871786642,-1.0772967003892164,-4.9161011566746895,0.4393185657019819,0.7220844327100316,-0.8667854667018846
0.319335829007489,-3.9877505953034977,-0.2862077167866658,-6.563420439474062,0.6207120236074337,0.5309252325981957,0.9978977822200434,0.902195486876117,0.2806910520131485,-1.6624097254352113,5.298516282145366,-0.13154797004935181,-2.247283667687657,2.8857024872363564,1.2864630770105965,-2.8003099769539643,0.5004801824979946,0.0932873268490938,-0.7399694604854397
0.36039696712399194,-5.494044577259095,-0.47199905265880865,-4.80937835466645,-0.1358474195958761,3.5101633785223054,0.08272512182605762,0.4698147860153733,1.3068293989246103,-0.5840552556115006,1.8943433636023905,-1.903184774700885,-2.8837002706957673,0.4344856641615822,0.6686419503794427,-1.2271736549640675,0.4712584639995434,0.5721935021009406,0.008032083649123223
0.2591761346179319,-4.1713801437069655,-0.10070978552615145,-2.787258348579001,0.6978243771687715,-1.3687060154579813,0.41336523713955875,0.04880677016358473,2.8097029315700137,-0.7675449163827608,2.859295506729633,1.119745994179266,0.21497541567329126,-1.0737903926295829,-2.594173741880363,-0.28067343655731314,0.14026193464837777,0.4598028293986004,-0.6911277879561433
0.31068297004976364,-4.396682229265963,-0.029674407426624916,-4.905123375367197,0.9385946311959097,2.519366600172644,0.717342331497603,0.04786650818735752,3.9104143241613247,-2.200237607864386,2.2335692359816695,0.15202378557262763,3.0769063693102625,-2.2011157824493877,-1.6951146689148908,-1.0880870823330628,0.7562688967128846,0.6777104265713253,0.21896145957184343
0.2441435050407189,-5.393064834072186,-0.45353514678502066,-2.4436078672337,0.35154694827641353,-1.6852321377718198,0.8124795575549758,0.24727861932325687,-1.3081517016726263,-0.3823893683806934,4.392081595001286,-0.43113616701138024,-0.9373231794850465,-0.22550344010256307,-1.946900816433061,-0.15919655500790775,0.19818328034466526,0.38440338855354084,0.8882020766258962
0.6805864225963661,-3.6935177207297043,-0.38457510036916526,-4.522005252479385,0.013390058441438146,3.885572267334341,0.34855482290116735,0.23047322181479327,0.8020364759174794,-2.820540653828768,3.573308908867466,-1.0081776487658436,1.7641506089318542,1.7313279788761022,-0.8266494046287196,-2.219656290012448,0.3360535064429171,0.2597333631256975,0.8698175522686491
0.897365487752924,-4.068172516828353,-0.05545610944842083,-5.571712921220661,0.770281853924861,2.94581074270142,0.5293218858769673,0.3220347049795228,2.5077461371822123,0.5086975855329685,2.3767998999564397,-0.7234929484755654,1.716777829186734,-0.8096110271109644,0.2129132097173576,-1.41363037624519,0.17863497019844776,0.4203629912318859,-0.242998457594358
0.46877111833029117,-4.319195677561749,-0.008682322704984091,-2.431702320213655,0.9438323186266071,-0.13822485600399426,0.48036304500885896,0.9352738498289196,1.8261100993245867,0.3483141855023497,3.0693689082726574,-2.479122258611178,1.9225140626238932,3.713322000394614,-1.4899625915736014,-0.4538310658775426,0.33233116157473785,0.46764474906646303,0.7969363718360896
